firma	bulstat	fobshtina	fgrad	vei	vobshtina	vgrad	moshtnost	vavejdane	podpomagane	mw	code	dostavchik
”Балмет Солар” ООД	201182853	Русе	Русе	ФтЕЦ ”Балмет”	Русе	Русе	0.1512	8/9/2011	няма	6	БАСО01СЕ0000/ЕЛ/301012/291112/000006	Енерго-Про Продажби АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	702	ИНКА01ВД0000/ЕЛ/010112/310112/000702	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	878	ИНКА01ВД0000/ЕЛ/010212/290212/000878	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	1741	ИНКА01ВД0000/ЕЛ/010312/310312/001741	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	1933	ИНКА01ВД0000/ЕЛ/010412/300412/001933	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	1550	ИНКА01ВД0000/ЕЛ/010512/310512/001550	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	1233	ИНКА01ВД0000/ЕЛ/010612/300612/001233	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	593	ИНКА01ВД0000/ЕЛ/010712/310712/000593	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	408	ИНКА01ВД0000/ЕЛ/010812/310812/000408	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	324	ИНКА01ВД0000/ЕЛ/010912/300912/000324	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	435	ИНКА01ВД0000/ЕЛ/011012/311012/000435	ЧЕЗ Електро България АД
”Инертстрой - Калето” АД	106028833	Мездра	Мездра	МВЕЦ ”Калето”	Мездра	с. Дърманци и с. Крета	3.6	2/23/2010	няма	445	ИНКА01ВД0000/ЕЛ/011112/301112/000445	ЧЕЗ Електро България АД
”Тера Инвест” ООД	119523186	Сливен	Сливен	ВтЕЦ ”Сливенски минерални бани”	Сливен	с. Злати войвода	0.225	1/2/2004	няма	8	ТЕИН01ВЕ0000/ЕЛ/010112/310112/000008	ЕВН България Електроснабдяване ЕАД
”Тера Инвест” ООД	119523186	Сливен	Сливен	ВтЕЦ ”Сливенски минерални бани”	Сливен	с. Злати войвода	0.225	1/2/2004	няма	6	ТЕИН01ВЕ0000/ЕЛ/010312/310312/000006	ЕВН България Електроснабдяване ЕАД
”Мулти Хад” ООД	102875642	Бургас	Бургас	ВтЕЦ ”Мулти Хад - Българово”	Бургас	Българово	0.5	5/19/2009	няма	54	МУХА01ВЕ0000/ЕЛ/010112/310112/000054	ЕВН България Електроснабдяване ЕАД
”Мулти Хад” ООД	102875642	Бургас	Бургас	ВтЕЦ ”Мулти Хад - Българово”	Бургас	Българово	0.5	5/19/2009	няма	51	МУХА01ВЕ0000/ЕЛ/010212/290212/000051	ЕВН България Електроснабдяване ЕАД
”Мулти Хад” ООД	102875642	Бургас	Бургас	ВтЕЦ ”Мулти Хад - Българово”	Бургас	Българово	0.5	5/19/2009	няма	52	МУХА01ВЕ0000/ЕЛ/010312/300412/000052	ЕВН България Електроснабдяване ЕАД
”Мулти Хад” ООД	102875642	Бургас	Бургас	ВтЕЦ ”Мулти Хад - Българово”	Бургас	Българово	0.5	5/19/2009	няма	182	МУХА01ВЕ0000/ЕЛ/010512/301112/000182	ЕВН България Електроснабдяване ЕАД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	350	АРЕЛ01ВД0000/ЕЛ/010112/310112/000350	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	346	АРЕЛ01ВД0000/ЕЛ/010212/290212/000346	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	356	АРЕЛ01ВД0000/ЕЛ/010312/310312/000356	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	441	АРЕЛ01ВД0000/ЕЛ/010412/300412/000441	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	520	АРЕЛ01ВД0000/ЕЛ/010512/310512/000520	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	575	АРЕЛ01ВД0000/ЕЛ/010612/300612/000575	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	537	АРЕЛ01ВД0000/ЕЛ/010712/310712/000537	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	463	АРЕЛ01ВД0000/ЕЛ/010812/310812/000463	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	417	АРЕЛ01ВД0000/ЕЛ/010912/300912/000417	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	417	АРЕЛ01ВД0000/ЕЛ/011012/311012/000417	ЧЕЗ Електро България АД
”Ариел - ТН” ЕООД	106517564	Мездра	Мездра	ВЕЦ ”Петрово”	Сандански	с. Петрово	2.57	1949	няма	361	АРЕЛ01ВД0000/ЕЛ/011112/301112/000361	ЧЕЗ Електро България АД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	82	РОПИ01ВД0000/ЕЛ/010112/310112/000082	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	156	РОПИ01ВД0000/ЕЛ/010212/290212/000156	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	101	РОПИ01ВД0000/ЕЛ/010312/310312/000101	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	72	РОПИ01ВД0000/ЕЛ/010412/300412/000072	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	207	РОПИ01ВД0000/ЕЛ/010512/300612/000207	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	5	РОПИ01ВД0000/ЕЛ/010712/310712/000005	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	4	РОПИ01ВД0000/ЕЛ/010812/310812/000004	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	5	РОПИ01ВД0000/ЕЛ/010912/300912/000005	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	9	РОПИ01ВД0000/ЕЛ/011012/311012/000009	ЕВН България Електроснабдяване ЕАД
”Родопи Еко Проджектс” ЕООД	120550180	Златоград	Златоград	МВЕЦ ”Златоград”	Златоград	Златоград	0.48	7/3/2006	няма	82	РОПИ01ВД0000/ЕЛ/011112/301112/000082	ЕВН България Електроснабдяване ЕАД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	200	ЛЪРГ01ВД0000/ЕЛ/010112/310112/000200	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	176	ЛЪРГ01ВД0000/ЕЛ/010212/290212/000176	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	285	ЛЪРГ01ВД0000/ЕЛ/010312/310312/000285	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	1138	ЛЪРГ01ВД0000/ЕЛ/010412/300412/001138	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	2171	ЛЪРГ01ВД0000/ЕЛ/010512/310512/002171	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	1684	ЛЪРГ01ВД0000/ЕЛ/010612/300612/001684	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	597	ЛЪРГ01ВД0000/ЕЛ/010712/310712/000597	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	376	ЛЪРГ01ВД0000/ЕЛ/010812/310812/000376	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	371	ЛЪРГ01ВД0000/ЕЛ/010912/300912/000371	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	417	ЛЪРГ01ВД0000/ЕЛ/011012/311012/000417	ЧЕЗ Електро България АД
”Лъки Енергия” АД	101652946	Сандански	Сандански	МВЕЦ ”Лъки”	Сандански	с. Пирин	3.0	10/14/2005	няма	958	ЛЪРГ01ВД0000/ЕЛ/011112/301112/000958	ЧЕЗ Електро България АД
”Ем Ар Пауър България” ЕООД	160069379	Садово	с. Селци	ФтЕЦ ”Селци”	Садово	с. Селци	0.1008	4/27/2011	ПРСР, Мярка 312	6	ЕМУР01СЕ0000/ЕЛ/010112/310112/000006	ЕВН България Електроснабдяване ЕАД
”Ем Ар Пауър България” ЕООД	160069379	Садово	с. Селци	ФтЕЦ ”Селци”	Садово	с. Селци	0.1008	4/27/2011	ПРСР, Мярка 312	7	ЕМУР01СЕ0000/ЕЛ/010212/290212/000007	ЕВН България Електроснабдяване ЕАД
”Ем Ар Пауър България” ЕООД	160069379	Садово	с. Селци	ФтЕЦ ”Селци”	Садово	с. Селци	0.1008	4/27/2011	ПРСР, Мярка 312	12	ЕМУР01СЕ0000/ЕЛ/010312/310312/000012	ЕВН България Електроснабдяване ЕАД
